,Purpose Code,Categorization
5192,SOCIAL MEDIA PLACEMENT -- NEW HAMPSHIRE; ALSO OPPOSES BARACK OBAMA,digital
2110,SOCIAL MEDIA PLACEMENT -- OHIO; ALSO OPPOSES BARACK OBAMA,digital
6847,SOCIAL MEDIA PLACEMENT -- WISCONSIN; ALSO OPPOSES BARACK OBAMA,digital
3245,SOCIAL MEDIA PLACEMENT AND PRODUCTION: HEARTBEAT,digital
148,SOCIAL MEDIA PLACEMENT REAL SOLUTIONS,digital
3877,SOCIAL MEDIA PLACEMENT: HEARTBEAT,digital
4584,SOCIAL MEDIA PLACEMENT: HEARTBEAT & PROMISES,digital
6997,SOCIAL MEDIA PLACEMENT: NOT OPTIMAL,digital
3716,SOCIAL MEDIA PLACEMENT: REAL SOLUTIONS,digital
5658,SOCIAL MEDIA PLACEMENT: SPANISH & ENGLISH LANGUAGE,digital
3903,SOCIAL MEDIA PLACEMENT: WHAT'S AT STAKE,digital
3606,SOCIAL MEDIA PLACEMENT; ALSO OPPOSES BERKLEY,digital
1867,SOCIAL MEDIA PLACEMENT; VIRGINIA; ALSO OPPOSES BARACK OBAMA,digital
6949,SOCIAL MEDIA PRODUCTION & PLACEMENT: EDUARDO,digital
7453,SOCIAL MEDIA PRODUCTION & PLACEMENT: FB CAMPAIGN 2,digital
6195,SOCIAL MEDIA PRODUCTION & PLACEMENT: FLORIDA ENDORSEMENT,digital
4471,SOCIAL MEDIA PRODUCTION & PLACEMENT: FOUR YEARS & PROMISES,digital
6878,SOCIAL MEDIA PRODUCTION & PLACEMENT: HEARTBEAT,digital
5785,SOCIAL MEDIA PRODUCTION & PLACEMENT: NEW HAMPSHIRE ENDORSEMENT,digital
5290,SOCIAL MEDIA PRODUCTION & PLACEMENT: ORLANDO ENDORSEMENT,digital
3783,SOCIAL MEDIA PRODUCTION & PLACEMENT: OUT OF TIME,digital
7850,SOCIAL MEDIA PRODUCTION & PLACEMENT: ROMNEY LEADERSHIP,digital
1934,SOCIAL MEDIA PRODUCTION & PLACEMENT: WORK HARD,digital
4855,SOCIAL MEDIA PRODUCTION: A NEW PATH,digital
5809,SOCIAL MEDIA PRODUCTION: FED UP,digital
5991,SOCIAL MEDIA PRODUCTION: SMALL THINGS,digital
3365,SOCIAL MEDIA PRODUCTION: VAUGHNS,digital
4459,SOCIAL MEDIA PROMOTION AND MANAGE VOLUNTEER CALLS,digital
1875,SOCIAL MEDIA SERVICES,digital
3438,SOCIAL MEDIA/ONLINE ADVERTISING,digital
8,SOFTWARE,digital
3272,SOFTWARE FOR ONLINE EVENT,digital
154,SOFTWARE LICENSE FEE,digital
119,SOFTWARE LICENSING,digital
157,SOFTWARE SERVICE,digital
100,SOFTWARE SERVICES,digital
115,SOFTWARE SUPPORT,digital
2104,SOLICITATION & FUNDRAISING EXP,fundraising
554,Solicitation and Fundraising Expenses,fundraising
5222,SOLICITATION/ DIRECT MAIL EXPENSE,fundraising
754,SOUND MUSIC EQUIPTMENT FOR CAMAPAIGN EVENTS,administrative
643,SOUND MUSIC EQUIPTMENT FOR CAMPAING EVENTS,administrative
6683,SOUND RECORDIST FOR ONLINE VIDEO PRODUCTION,digital
504,SOUND STAGE LIGHTING,media
836,SPANISH LANGUAGE DIRECT MAIL,fundraising
2342,SPANISH LANGUAGE TELEVISION AD,media
3047,SPANISH RADIO AD,media
1876,SPANISH RADIO SPOTS WITH FEINGOLD ENDORSEMENT,media
4393,SPANISH TRANSLATION OF NEWSPAPER AD,media
2489,SPANISH TV AD,media
4750,SPENDING PLACEMENT\TTV PURCHASE,administrative
5331,SPENDING PRODUCTION\TTV PRODUCTION,media
7031,ST. PAUL PHONES/RENT,administrative
2809,STAFF & EMAIL FOR RECRUITMENT OF VOLS FOR IE CANVASS,field
2020,STAFF & EMC HD EMAIL,administrative
2023,STAFF AND EMAIL EMC UPDATE,administrative
1497,STAFF AND EMAIL FOR ADVOCACY MESSAGE,media
879,STAFF AND EMAIL FOR EMC UPDATE,administrative
6600,STAFF AND EMAIL FOR RECRUITMENT OF VOLS FOR IE CANVASS,field
6886,STAFF CAMPAIGN ACTIVITY,administrative
4496,STAFF EXPENSE FOR GOTV WORK,field
5052,STAFF EXPENSES,administrative
1646,STAFF EXPENSES (EXCEEDED $10K ON 9/22/2016),administrative
620,STAFF EXPENSES (EXCEEDED $1K ON 11/05/2016),administrative
7826,STAFF EXPENSES (EXCEEDED $1K ON 11/07/2016),administrative
2522,STAFF EXPENSES (INCLUDES INCIDENTAL MENTION SUPPORTING JOE HECK)(CROSSED $1K THRESHOLD ON 11/5/2016),administrative
7062,STAFF EXPENSES FOR CANVASSING SERVICES,field
5142,STAFF HOUSING COSTS,administrative
2407,STAFF MATERIAL DESIGN,administrative
115,STAFF SALARIES,administrative
5491,STAFF SALARIES AND BENEFITS,administrative
4347,STAFF SALARY REIMBURSEMENTS,administrative
4300,STAFF SERVICES,administrative
5944,STAFF TIME - FIELD,field
3978,STAFF TIME - ONLINE ADVOCACY,digital
1579,STAFF TIME & EXPENSES FOR GOTV; 10/31 - 11/4 (ESTIMATE),field
7989,STAFF TIME & EXPENSES; 10/20 - 11/8 (ESTIMATE),administrative
2346,STAFF TIME & FOOD FOR PHONBANKING; 9/8 - 9/29,administrative
1165,STAFF TIME & FOOD FOR PHONBANKING; 9/8-9/29 ESTIMATE; DOES NOT AGG TO 10K UNTIL 9/26,administrative
6143,STAFF TIME & FOOD FOR PHONEBANKING 9/1 - 9/30,field
3731,STAFF TIME & FOOD FOR PHONEBANKING; 8/22 - 8/31; DOES NOT AGGREGATE TO 10K UNTIL 9/26/16,administrative
351,STAFF TIME & FOOD FOR PHONEBANKING; 9/1 - 9/30,administrative
779,STAFF TIME & FOOD FOR PHONEBANKING; 9/8 - 9/29,administrative
1887,STAFF TIME & FOOD FOR PHONEBANKING; 9/8 - 9/29 ESTIMATE; DOES NOT AGG TO 10K UNTIL 9/26,administrative
1935,STAFF TIME & TRAVEL EXPENSES; 10/1 - 10/18 (ESTIMATE),administrative
3373,STAFF TIME & TRAVEL EXPENSES; 10/16 - 10/31,travel
2332,STAFF TIME & TRAVEL EXPENSES; 11/1 - 11/4 (ESTIMATE),travel
7308,STAFF TIME (EXCEEDED $10K ON 10/10/2016),administrative
5129,STAFF TIME (EXCEEDED $10K ON 9/22/2016),administrative
59,STAFF TIME (EXCEEDED $1K ON 10/25/2016),administrative
597,STAFF TIME (EXCEEDED $1K ON 10/28/2016),administrative
4575,STAFF TIME (EXCEEDED $1K ON 10/31/2016),administrative
4918,STAFF TIME (INCLUDES INCIDENTAL MENTION SUPPORTING JOE HECK),administrative
6960,STAFF TIME (INCLUDES INCIDENTAL MENTION SUPPORTING JOE HECK)(CROSSED $1K THRESHOLD ON 11/5/2016),administrative
3568,STAFF TIME AND EMAIL FOR ONLINE MESSAGE,digital
4725,STAFF TIME AND EXPENSES FOR CANVASSING. 10/1/16-10/19/16 (DOES NOT EXCEED $10000 UNTIL 10/19/16),field
7289,STAFF TIME AND EXPENSES FOR CANVASSING. 10/23/16-11/8/16 (ESTIMATE),field
2887,STAFF TIME AND EXPENSES FOR PHONE BANKING (ESTIMATE 5/6 - 6/3; EXPECTED TO REACH $1000 ON 5/22/14),field
1168,STAFF TIME AND EXPENSES FOR PHONEBANKING; 10/5-11/3. DOES NOT REACH $1000 UNTIL 11/3,field
4015,STAFF TIME AND EXPENSES FOR PHONEBANKING; 10/6 - 10/22 (ESTIMATE) DOES NOT REACH $10000 UNTIL 10/17,field
1855,STAFF TIME AND EXPENSES FOR PHONEBANKING; 9/6 - 9/30. DOES NOT REACH $10000 UNTIL 10/11,field
4055,STAFF TIME AND MILEAGE,travel
138,STAFF TIME AND TRAVEL FOR FIELD PROGRAM; 9/1-9/30 (ESTIMATE),travel
5915,STAFF TIME ASSOCIATED WITH COMMANDER IN CHIEF,administrative
3457,STAFF TIME ASSOCIATED WITH INDEPENDENT EXPENDITURE,administrative
7751,STAFF TIME CALLING VOTERS TABLING DRAFTING ENDORSEMENTS ETC.,field
5284,STAFF TIME CANVASSING RENT TRAVEL AND CAMPAIGN CONSULTING FOR FIELD PROGRAM;11/1-11/4,consulting
185,STAFF TIME DEVELOPING NM CANVASS MATERIALS,field
1171,STAFF TIME FOR BLOG DISSEMINATION,digital
1251,STAFF TIME FOR CANVASSING SERVICES,field
6336,STAFF TIME FOR DIRECT VOTER CONTACT,field
4273,STAFF TIME FOR DIRECT VOTER CONTACT-ESTIMATED COSTS,field
7105,STAFF TIME FOR EMAIL & SEND,administrative
1544,STAFF TIME FOR EMAIL COMMUNICATION,administrative
5013,STAFF TIME FOR EMC MAILING,administrative
7837,STAFF TIME FOR FIELD OFFICE; 10/1 - 10/18 (ESTIMATE),field
6302,STAFF TIME FOR GIVEGREEN APPEAL,administrative
4895,STAFF TIME FOR GOTV OPERATIONS,field
7987,STAFF TIME FOR GOTV PHONE CALLS AND GOTV SCRIPT (ESTIMATED),field
4416,STAFF TIME FOR IEC ROLLOUT,administrative
7093,STAFF TIME FOR MAIL COPY,administrative
3369,STAFF TIME FOR MAILER,fundraising
7611,STAFF TIME FOR MAILER REVIEW,fundraising
6812,STAFF TIME FOR MATERIAL REVIEW AND CANVASSING,field
5545,STAFF TIME FOR ONLINE ADVERTISEMENTS,digital
5900,STAFF TIME FOR PHONE BANK,field
269,STAFF TIME FOR PHONE BANK (ESTIMATE),field
6409,STAFF TIME FOR PHONE BANKING,field
1528,STAFF TIME FOR PHONE BANKING; 10/16 - 10/31 (ESTIMATE),field
157,STAFF TIME FOR PHONE BANKING; 8/4 - 9/30 (ESTIMATE). FIRST PUBLIC COMMUNICATION DISSEMINATED 9/23/14,field
1627,STAFF TIME FOR PHONE BANKING; 8/4 - 9/30.,field
7382,STAFF TIME FOR PHONE BANKING; 9/1 - 10/9. COSTS DO NOT EXCEED $10000 UNTIL 10/9/14,field
6146,STAFF TIME FOR PHONEBANKING,field
141,STAFF TIME FOR RESEARCH MEMO,consulting
2067,STAFF TIME FOR REVIEW OF BLOG CONTENT,digital
613,STAFF TIME FOR REVIEW OF MAILER,fundraising
4926,STAFF TIME FOR SOCIAL MEDIA ANIMATION GENERATION,digital
5778,STAFF TIME FOR TWITTER AND FACEBOOK (10/7/12-10/13/12),digital
1456,STAFF TIME FOR VOTER GUIDE,administrative
1212,STAFF TIME FOR WEBPAGE SETUP,digital
3301,STAFF TIME MILEAGE,administrative
5353,STAFF TIME MILEAGE FOOD FOR VOTER CONTACT,field
1253,STAFF TIME ON E-MAIL SOCIAL MEDIA AND WEB CONTENT,digital
1364,STAFF TIME ON EMAILS,digital
358,STAFF TIME ON EMAILS (ALSO OPPOSING DONALD TRUMP),digital
1799,STAFF TIME ON SOCIAL MEDIA POSTS (ALSO OPPOSING DONALD TRUMP),digital
3094,STAFF TIME ON SOCIAL MEDIA POSTS AND EMAIL (ALSO OPPOSING DONALD TRUMP),digital
3911,STAFF TIME ON SOCIAL MEDIA POSTS AND EMAILS,digital
1774,STAFF TIME ON SOCIAL MEDIA POSTS AND GRAPHICS (NATIONWIDE EXPENDITURE),digital
7815,STAFF TIME ON SOCIAL MEDIA POSTS AND WEBSITE DEVELOPMENT,digital
2559,STAFF TIME ON WEB CONTENT,digital
3821,STAFF TIME PHONEBANKING & FOOD; 9/6-9/30 ESTIMATE; DOES NOT AGG TO 10K UNTIL 9/26,administrative
1584,STAFF TIME PHONEBANKING FOOD & SUPPLIES; 9/7 - 9/30,administrative
2731,STAFF TIME RELATED TO PRINT AND DIGITAL ADVERTISEMENT PRODUCTION,digital
7907,STAFF TIME REVIEWING NM VOTER OUTREACH CALLING PLANS,field
689,STAFF TIME SPENT ON LEGAL AND ACCOUNTING SERVICES,legal
3404,STAFF TIME TALKING TO VOTERS AT TABLE,field
3542,STAFF TIME TO REVIEW OF PALM CARDS AND CANVASSING,field
1359,STAFF TIME TRAVEL & FOOD FOR PHONEBANKING; 9/7 - 9/30,administrative
6389,STAFF TIME TRAVEL & PHONEBANKING; 10/20 -11/8,field
7899,STAFF TIME TRAVEL EXP & FOOD FOR PHONEBANKING; 9/22-9/30 ESTIMATE; DOES NOT AGG TO 10K UNTIL 9/26,field
7352,STAFF TIME TRAVEL EXP. & FOOD FOR PHONEBANKING; 9/22-9/30 ESTIMATE; DOES NOT AGG TO 10K UNTIL 9/26,field
1360,STAFF TIME: EMAIL CREATION,digital
5344,STAFF TIME: VOLUNTEER RECRUITMENT EMAIL,field
3947,STAFF TIME:EMAIL CREATION,digital
5099,STAFF TIME; 10/1 - 10/9,administrative
7527,STAFF TIME; 10/16 - 10/31 (ESTIMATE),administrative
5965,STAFF TIME; 7/22 - 7/31,administrative
787,STAFF TIME; 7/22 - 7/31. COSTS DO NOT EXCEED $10000 UNTIL 10/9/14,administrative
1674,STAFF TIME; 9/1 - 9/30,administrative
7307,STAFF TIME; 9/6 - 9/30 (ESTIMATE); DOES NOT AGGREGATE TO 10K UNTIL 9/26/16,administrative
871,STAFF TRAVEL,travel
1756,STAFF TRAVEL AND LODGING,travel
6087,STAFF TRAVEL COSTS,travel
978,STAFF TRAVEL EXPENSE,travel
7945,STAFF TRAVEL EXPENSES FOR GOTV,travel
736,STAFF TRAVEL EXPENSES FOR GOTV WORK,travel
2144,STAFF TRAVEL FOR DOOR-KNOCKING CAMPAIGN,field
5522,STAFF TRAVEL FOR GOTV WORK,travel
244,STAFFING AND SERVICES FOR FIELD CANVASSERS,field
4695,STAFFING AND SERVICES FOR FORTY CANVASSERS,field
2663,STAFFING AND SERVIES FOR FORTY FIELD CANVASSERS,field
674,STAFFING AT EVENTS,administrative
723,STAFFING EVENTS,administrative
768,STAFFING EVENTS AND BONUS,administrative
5823,STAFFTIME ON VOTER CONTACT PROGRAM,field
679,STAGING AUDIO VISUAL,administrative
614,STAGING AUDIO VISUAL SVC,administrative
7175,STAMPS,administrative
1864,START-UP,administrative
256,STATE COUNCIL SUBSIDIES FOR POLITICAL PROGRAM SUPPORT,field
4105,STATEWIDE MAILING,media
923,STATEWIDE SURVEY,polling
3113,STATIC CLING DECAL,administrative
3864,STATIONARY/OFFICE SUPPLIES,administrative
102,STEEL BLITZ FOR BARACK - HALL RENTAL/FOOD,administrative
4921,STEEL BLITZ FOR BARACK - TRAVEL COSTS - JAMES AND MONIQUE BROWN,travel
528,STERLING CORPORATION,administrative
4317,STIPEND FOR VOLUNTEERS,field
7833,STIPENDS TO VOLUNTEERS,field
300,STOP TRUMP,media
208,STRATEGIC CONSULTING,consulting
221,STRATEGIC CONSULTING SERVICES,consulting
321,STRATEGIC CONSULTING TRAVEL,consulting
352,STRATEGIC MEDIA CONSULTING COMPLIANCE,consulting
284,STRATEGIC PLANNING CONSULTING,consulting
381,STRATEGIC POLITICAL CONSULTANT,consulting
371,STRATEGIC POLITICAL CONSULTING,consulting
6876,STRATEGY AND DEVELOPMENT FOR DIGITAL ADS AND WEBSITE,digital
338,STRATEGY AND MEDIA CONSULTING,consulting
213,STRATEGY CONSULTING,consulting
4549,STUDIO PRODUCTION FOR ONLINE & TV ADS,digital
7701,STUDIO RENTAL,administrative
32,SUBSCRIPTION,administrative
511,SUBSCRIPTIONS,administrative
6273,SUM OF IN-KIND CONTRIBUTIONS FOR PRODUCTION TARGETTED MAILING OF BROCHURES,fundraising
179,SUPPLIES,administrative
3082,SUPPLIES AND FOOD FOR CANVASS IN PA,field
1028,SUPPLIES AND SNACKS FOR PHONE BANK AND CANVASS,field
301,SUPPLIES AND SNACKS FOR PHONE BANKERS AND CANVASSING,field
1134,SUPPLIES FOR BUS TOUR,travel
3965,SUPPLIES FOR CANVASS AND PHONE BANKS,field
799,SUPPLIES FOR EVENTS,administrative
968,SUPPLIES FOR FIELD OFFICE; 10/1 - 10/18 (ESTIMATE),field
31,SUPPLIES FOR FIELD OFFICE; 9/1-9/30,field
4532,SUPPLIES FOR FIELD OFFICE; 9/1-9/30 (ESTIMATE),field
3473,SUPPLIES FOR PHONE BANK EVENT,field
3948,SUPPLIES FOR PHONE CENTERS,field
1100,SUPPLIES; 10/16 - 10/31 (ESTIMATE),administrative
3429,SUPPLIES; 11/1 - 11/4 (ESTIMATE),administrative
2682,SUPPORT CANDIDATE,administrative
7078,SUPPORT CANDIDATE.,administrative
4043,SUPPORT ELECTION OF BOBBY SCHILLING,media
6633,SUPPORT EMAIL,digital
4542,SUPPORT EMAILS,digital
1431,SUPPORT FOR IE ACTIVITY - TV BUY AND PRODUCTION,media
754,SUPPORT FOR IE -FIELD CANVASS STARTS 7/31/2014,field
5626,SUPPORT FOR INDEPENDENT EXPENDITURE ACTIVITY - TV ADS,media
2588,SUPPORT OF JASON CONGER,administrative
1246,SUPPORT RADIO AD FOR SHARRON ANGLE FOR US SENATE,media
5503,SUPPORT TRUMP ANTI STATE SEN. YEE MAILER,media
3210,SUPPORTER TRANSPORTATION FOR RALLY,travel
5628,SUPPORTER TRAVEL AND LODGING,travel
977,SURROGATE TRAVEL,travel
6915,SURVEY ADMINISTRATION (ESTIMATE),polling
844,SURVEY COST,polling
5123,SURVEY COSTS - CANDIDATE SPECIFIC,polling
928,SURVEY OF VOTERS,polling
989,SURVEY POLL,polling
855,SURVEY POLLING,polling
801,SURVEY RESEARCH,polling
963,SURVEY RESEARCH SERVICES,polling
1231,SURVEY RESEARCH SUPPORTING MITCH MCCONNELL 2/19 - 3/1.,polling
840,SURVEY RESEARCH TRAVEL,polling
906,SURVEY RESEARCH TRAVEL SURVEY CALLS,polling
915,SURVEY SERVICES,polling
937,SURVEY SVCS,polling
4492,SURVEY/POLLING CALLS,polling
2843,SURVEY/RESEARCH,polling
1135,T.V. OR CABLE AIRTIME AND PRODUCTION COSTS,media
4451,TABLET COVERS,travel
7893,TABLET RENTAL FOR CANVASSING 4/13-4/20,field
4802,TABLET RENTAL FOR CANVASSING 5/5-5/15,field
4995,TABLETS,administrative
7632,TABLETS AND WEB FEES,digital
2812,TABLING FEE FOR COMMUNITY MARKET,field
6116,TALENT & CREW TRAVEL EXPENSES - ELECT HILLARY CLINTON RALLY - NON-CONTRIBUTION ACCOUNT,travel
4394,TALENT FOR RADIO AD,media
7650,TALENT FOR TV AD,media
4548,TALENT RADIO AD,media
4709,TAPEWORK,administrative
5054,TARGETED DIRECT MAIL 11/03 - GOTV,fundraising
4214,TARGETED ONLINE ADS (2/3 - 2/17/2016),digital
6232,TARGETTED CALLS,field
2544,TAX AND SPEND PLACEMENT\TTV PRODUCTION,media
47,TAX PAYMENT,administrative
8,TAXES,administrative
146,TAXES PAYMENT,administrative
37,TAXES PAYROLL,administrative
986,TAXI,travel
702,TAXI CAB,travel
6237,TAXI DURING EVENT,travel
1044,TB PRODUCTION AND E-SHJPMENT,media
791,TEAM UNIFORMS FOR CAMPAIGN EVENTS,administrative
453,TECHNICIAN FOR INSTALLATION,administrative
215,TECHNOLOGY CONSULTING,consulting
131,TECHNOLOGY SERVICES,administrative
3644,TELE TOWN HALL,media
5973,TELECOMMUNICATIONS EQUIPMENT RENTAL,media
594,TELECONFERENCE,administrative
2667,TELECONFERENCING SERVICES,administrative
401,TELEMARKETING,fundraising
5057,TELEMARKETING - IND203 -ESTIMATE,fundraising
518,TELEMARKETING AND DATA,fundraising
459,TELEMARKETING AND DATA MANAGEMENT SERVIC,fundraising
384,TELEMARKETING CONSULTING,consulting
473,TELEMARKETING DATA,fundraising
433,TELEMARKETING DATA MANAGEMENT,fundraising
429,TELEMARKETING DATA MANAGEMENT SERVICES,fundraising
3601,TELEMARKETING EQUIPMENT,fundraising
530,TELEMARKETING EXPENSE,fundraising
42,TELEMARKETING EXPENSE-IND002-ESTIMATE,fundraising
540,TELEMARKETING EXPENSES,fundraising
494,TELEMARKETING FEES,fundraising
599,TELEMARKETING FEES MEMBER COMMUNICATIONS,fundraising
595,TELEMARKETING FOR PAC,fundraising
2335,TELEMARKETING FUNDING,fundraising
437,TELEMARKETING FUNDRAISER,fundraising
3682,TELEMARKETING FUNDRASING,fundraising
513,TELEMARKETING GENERIC,fundraising
1451,TELEMARKETING MARKETING,fundraising
586,TELEMARKETING MEMBERSHIP COMMUNICATION,fundraising
572,TELEMARKETING MEMBERSHIP COMMUNICATIONS,fundraising
583,TELEMARKETING PROGRAM,fundraising
424,TELEMARKETING SERVICES,fundraising
555,TELEMARKETING SERVICES - 10/30/2010,fundraising
7949,TELEMARKETING SERVICES - CALLS ON 10/21/2010,fundraising
3199,TELEMARKETING TO POTENTIAL VOTERS,fundraising
6066,TELEMARKING,fundraising
3688,TELEOHONE CALLS,field
6773,TELEPHONE AND DOOR-TO-DOOR EFFORT,field
6643,TELEPHONE BANK,field
1882,TELEPHONE BANK - VOTER DATA COLLECTION CALLS,field
3295,TELEPHONE BANK CALLS,field
896,TELEPHONE BANKS,field
6701,TELEPHONE BANKS 'OBAMACARE QUIZ',field
6176,TELEPHONE CALLLS,administrative
216,TELEPHONE CALLS,field
3409,TELEPHONE CALLS - 04/21/2012,administrative
3810,TELEPHONE CALLS - 07/25/2012,field
403,TELEPHONE CALLS - 08/13/2012,administrative
5939,TELEPHONE CALLS - 11/04/2012,administrative
4842,TELEPHONE CALLS - 7/25/13 TO 7/28/2013,administrative
423,TELEPHONE CALLS - DISSEMINATED 8/26/2016,administrative
1811,TELEPHONE CALLS - ESTIMATE,administrative
497,TELEPHONE CALLS 'EARLY VOTE FOR BEGICH',field
199,TELEPHONE CALLS OF 'NEW HAMPSHIRE NOW',field
3809,TELEPHONE CALLS TO PRIMARY VOTERS,field
227,TELEPHONE CALLS TO VOTERS,field
2093,TELEPHONE CALLS TO VOTERS TO SUPPORT CANDIDATE,field
7857,TELEPHONE COMMUNICATION,administrative
158,TELEPHONE EXPENSE,administrative
4767,TELEPHONE LIST FOR RECORDED PHONE CALLS,field
2640,TELEPHONE MARKETING,fundraising
3112,TELEPHONE NUMBER LIST AQUISITION,field
3193,TELEPHONE NUMBER RENTAL,field
6223,TELEPHONE SURVEY AND ANALYSIS,field
3980,TELEPHONE TOWNHALL/AUTOMATED PHONE CALLS,field
4010,TELEPHONE USE,field
4991,TELEPHONE VOTE CONTACT,field
292,TELEPHONE VOTER CONTACT,field
4251,TELEPHONE VOTER CONTACT (ALSO OPPOSES ROMNEY),field
194,TELEPHONE VOTER COURT,field
4046,TELEPHONE VOTER OUTREACH,field
5722,TELEPHONE VOTER OUTREACH DEVELOPMENT AND MANAGEMENT,field
3507,TELEPHONING,field
2291,TELEPRESSER,field
4782,TELETHON 9/25/12,fundraising
7536,TELETOWN HALL - ACTIVIST RECRUITMENT,field
5552,TELETOWN HALL EVENT,field
474,TELEVISION,media
5792,TELEVISION - AD PRODUCTION,media
6407,TELEVISION - MEDIA PLACEMENT,media
531,TELEVISION AD,media
4602,TELEVISION AD - MEDIA BUY. AD AIRS 5/10 - 5/13.,media
7205,TELEVISION AD - MEDIA BUY. AD AIRS 5/22 - 6/2.,media
361,TELEVISION AD - PRODUCTION & SHIPPING. AD AIRS 5/10 - 5/13.,media
1563,TELEVISION AD - REALLY?,media
3728,TELEVISION AD (ESTIMATED COST),media
436,TELEVISION AD BUY,media
4298,TELEVISION AD BUY - 'ONE IN EIGHT',media
6747,TELEVISION AD BUY - 'VOTE',media
7537,TELEVISION AD BUY SUPPORTING CHRIS MCDANIEL. AD AIRS MAY 29TH TO JUNE 3RD.,media
1998,TELEVISION AD BUY SUPPORTING SAM CLOVIS. AD AIRS MAY 27TH TO JUNE 3RD.,media
5949,TELEVISION AD DEVELOPMENT,media
6554,TELEVISION AD FILMING AND PRODUCTION COSTS,media
2975,TELEVISION AD MEDIA,media
555,TELEVISION AD PLACEMENT  PRODUCTION,media
7783,TELEVISION AD PLACEMENT & PRODUCTION,media
6349,TELEVISION AD PRODUCTION,media
1175,TELEVISION AD PRODUCTION - AUDIO. AD AIRS 5/7 - 5/13.,media
408,TELEVISION AD PRODUCTION - MAKE UP.  AD SUPPORTS SAM CLOVIS AND AIRS MAY 27 TO JUNE 3RD.,media
5458,TELEVISION AD PRODUCTION - PHOTOGRAPHY.  AD SUPPORTS SAM CLOVIS AND AIRS MAY 27 TO JUNE 3RD.,media
7743,TELEVISION AD PRODUCTION - TELEPROMPTER.  AD SUPPORTS SAM CLOVIS AND AIRS MAY 27 TO JUNE 3RD.,media
3757,TELEVISION AD PRODUCTION (ESTIMATED),media
5036,TELEVISION AD PRODUCTION AND MEDIA BUY - AMERICAN ENERGY,media
6832,TELEVISION AD PRODUCTION COSTS (BETTER).,media
2432,TELEVISION AD PRODUCTION. THE AD SUPPORTS CHRIS MCDANIEL AND AIRS JUNE 17TH TO JUNE 24TH.,media
4693,TELEVISION AD; TABLES,media
6006,TELEVISION ADS - THE CHOICE IS CLEAR - NON-CONTRIBUTION ACCOUNT,media
475,TELEVISION ADS & PRODUCTION - ESTIMATE,media
4286,TELEVISION ADS (BEGIN AIRING ON 07/30/12),media
893,TELEVISION ADS PART 3,media
6819,TELEVISION ADS PART II,media
4231,TELEVISION ADVERTIGINS,media
468,TELEVISION ADVERTISEMENT,media
7400,TELEVISION ADVERTISEMENT (PRODUCTION COSTS),media
5041,TELEVISION ADVERTISEMENT AND PRODUCTION,media
505,TELEVISION ADVERTISEMENT BUY,media
6243,TELEVISION ADVERTISEMENT MEDIA BUY IN NEBRASKA. AD AIRS 5/7 - 5/13.,media
1593,TELEVISION ADVERTISEMENT PRODUCTION - 'HEADLINES',media
2611,TELEVISION ADVERTISEMENT PRODUCTION AND MEDIA BUY - 'HEADLINES',media
5479,TELEVISION ADVERTISEMENT REFUND,media
417,TELEVISION ADVERTISING  ESTIMATE,media
500,TELEVISION ADVERTISING  MEDIA PLACEMENT,media
2080,TELEVISION ADVERTISING - MEDIA PLACEMENT,media
4165,TELEVISION ADVERTISING - PRODUCTION,media
7173,TELEVISION ADVERTISING & PRODUCTION,media
5832,TELEVISION ADVERTISING & PRODUCTION OF BEFORE.,media
1017,TELEVISION ADVERTISING & PRODUCTION OF 'BICKERING',media
6618,TELEVISION ADVERTISING & PRODUCTION OF 'CYNTHIA',media
2657,TELEVISION ADVERTISING & PRODUCTION OF 'FANCY',media
6897,TELEVISION ADVERTISING & PRODUCTION OF 'FREE RIDE',media
1771,TELEVISION ADVERTISING & PRODUCTION OF REFUSE,media
4701,TELEVISION ADVERTISING (ALSO OPPOSES ROMNEY GINGRICH),media
908,TELEVISION ADVERTISING (PLACEMENT COST),media
3308,TELEVISION ADVERTISING (PRODUCTION COSTS),media
7411,TELEVISION ADVERTISING 10/31-11/2,media
1684,TELEVISION ADVERTISING -4/16 IE WISCONSI,media
1216,TELEVISION ADVERTISING AND BUY,media
7635,TELEVISION ADVERTISING AND MEDIA BUY: ALSO SUPPORTS JONI ERNST,media
7813,TELEVISION ADVERTISING AND MEDIA BUYS,media
1140,TELEVISION ADVERTISING AND PRODUCTION,media
7742,TELEVISION ADVERTISING BUY FOR 05/06/14 OREGON AD,media
13,TELEVISION ADVERTISING BUYS,media
3753,TELEVISION ADVERTISING FOR 10/07/13 WYOMING AD,media
7441,TELEVISION ADVERTISING FOR 10/13/13 NEW JERSEY AD,media
1389,TELEVISION ADVERTISING FOR 'ONLY ONE',media
7462,TELEVISION ADVERTISING OF 'BAD COMPANY',media
229,TELEVISION ADVERTISING OF 'BLACKBOARD',media
2694,TELEVISION ADVERTISING OF 'CAMPAIGN',media
1183,TELEVISION ADVERTISING OF 'CARES ABOUT',media
3030,TELEVISION ADVERTISING OF 'CUTS',media
2286,TELEVISION ADVERTISING OF 'DECISIONS',media
